2026-08-29T08:51:26.973Z,4, 136422, 275040, 0, 198.50, 40;5, 89220, 275040, 0, 243.05, 52
2026-08-29T08:51:28.033Z,4, 136422, 275040, 0, 198.20, 39;5, 89220, 275040, 0, 203.88, 50
2026-08-29T08:51:29.137Z,4, 136422, 275040, 100, 865.01, 53;5, 89220, 275040, 0, 203.00, 50
2026-08-29T08:51:30.229Z,4, 136422, 275040, 100, 1092.53, 54;5, 89220, 275040, 0, 202.01, 49
2026-08-29T08:51:31.312Z,4, 136422, 275040, 100, 1098.60, 55;5, 89220, 275040, 0, 201.94, 48
2026-08-29T08:51:32.374Z,4, 136422, 275040, 100, 1108.12, 56;5, 89220, 275040, 0, 201.79, 48
2026-08-29T08:51:33.437Z,4, 136422, 275040, 0, 507.75, 42;5, 89220, 275040, 0, 200.87, 47
2026-08-29T08:51:34.505Z,4, 136422, 275040, 0, 199.83, 40;5, 89220, 275040, 0, 200.12, 47
2026-08-29T08:51:35.566Z,4, 136422, 275040, 0, 199.40, 39;5, 89220, 275040, 54, 520.59, 51
2026-08-29T08:51:36.625Z,4, 136422, 275040, 0, 198.20, 39;5, 89220, 275040, 100, 1086.91, 65
2026-08-29T08:51:37.715Z,4, 136422, 275040, 0, 198.04, 39;5, 89220, 275040, 100, 1078.70, 63
2026-08-29T08:51:38.777Z,4, 136422, 275040, 0, 197.99, 38;5, 89220, 275040, 100, 1083.07, 64
2026-08-29T08:51:39.888Z,4, 136422, 275040, 0, 197.96, 38;5, 89220, 275040, 99, 1005.58, 56
2026-08-29T08:51:40.959Z,4, 136422, 275040, 0, 198.05, 38;5, 89220, 275040, 0, 203.49, 49
2026-08-29T08:51:42.036Z,4, 136422, 275040, 0, 197.99, 37;5, 89220, 275040, 0, 201.54, 47
2026-08-29T08:51:43.116Z,4, 136422, 275040, 0, 197.79, 37;5, 89220, 275040, 0, 200.04, 47
2026-08-29T08:51:44.199Z,4, 136422, 275040, 0, 197.29, 37;5, 89220, 275040, 0, 200.00, 46
2026-08-29T08:51:45.259Z,4, 136422, 275040, 0, 197.29, 37;5, 89220, 275040, 0, 199.96, 46
2026-08-29T08:51:46.363Z,4, 630, 275040, 5, 203.86, 37;5, 89220, 275040, 0, 199.28, 45
2026-08-29T08:51:47.423Z,4, 630, 275040, 0, 196.05, 36;5, 89220, 275040, 0, 198.64, 45
2026-08-29T08:51:48.485Z,4, 630, 275040, 0, 195.97, 36;5, 89220, 275040, 0, 198.14, 45
2026-08-29T08:51:49.552Z,4, 630, 275040, 0, 195.96, 36;5, 89220, 275040, 0, 198.06, 44
2026-08-29T08:51:50.635Z,4, 630, 275040, 0, 196.09, 36;5, 89220, 275040, 0, 198.06, 44
2026-08-29T08:51:51.695Z,4, 630, 275040, 0, 195.88, 36;5, 89220, 275040, 0, 198.10, 44
2026-08-29T08:51:52.786Z,4, 630, 275040, 0, 195.98, 36;5, 89220, 275040, 0, 197.83, 43
2026-08-29T08:51:53.843Z,4, 630, 275040, 0, 196.01, 35;5, 630, 275040, 5, 202.11, 43
2026-08-29T08:51:55.081Z,4, 630, 275040, 0, 196.02, 35;5, 630, 275040, 0, 196.20, 43
2026-08-29T08:51:56.144Z,4, 630, 275040, 0, 196.13, 35;5, 630, 275040, 0, 196.12, 42
2026-08-29T08:51:57.216Z,4, 630, 275040, 0, 196.01, 35;5, 630, 275040, 0, 196.19, 42
2026-08-29T08:51:58.324Z,4, 630, 275040, 0, 195.91, 35;5, 630, 275040, 0, 196.12, 42
