reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
bf16,pr4951,3,idle,0.658936579,0.6652287250000001,0.006292146000000054,-0.954894021750774,0.9905413795833906,13.037123350030466,14.489618563515856,1.4524952134853901
bf16,pr4951,3,layout_copy,0.124106781,0.199270578,0.075163797,-60.563811577709046,0.6228053446003453,2.455464553095052,4.340393848974778,1.8849292958797261
bf16,pr4951,3,linear_gemm,2.6100065760000004,2.573255337,-0.036751239000000435,1.4080899005367242,1.0142820024393095,51.63923017802699,56.049125508916426,4.409895330889434
bf16,pr4951,3,memory_ops,0.007848608,0.007998621,0.0001500129999999992,-1.9113325573146156,0.981245142131375,0.15528546127659415,0.17422123093696498,0.018935769660370833
bf16,pr4951,3,other,0.130753342,0.131378381,0.0006250389999999939,-0.47802908165819336,0.9952424516481141,2.5869673993052364,2.8616061764053544,0.27463877710011797
bf16,pr4951,3,pointwise,0.07554709800000001,0.075410093,-0.00013700500000000948,0.18135044710785309,1.0018167992446319,1.4947065723040396,1.64253803593532,0.14783146363128052
bf16,pr4951,3,rdma_barrier,0.222623479,0.212918656,-0.009704823000000001,4.359298957860592,1.0455799561312278,4.404626862179277,4.637668210278272,0.23304134809899502
bf16,pr4951,3,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,3,sage_quantization,0.0,0.052270674999999996,0.052270674999999996,,0.0,0.0,1.1385289214735943,1.1385289214735943
bf16,pr4951,3,vsa,1.222671343,0.671094801,-0.5515765420000001,45.11241268210537,1.8219055507181616,24.190669668739712,14.617389960796686,-9.573279707943026
bf16,pr4951,4,attention_other,0.000132128,0.000130464,-1.6639999999999895e-06,1.2593848389440443,1.012754476330635,0.0026141651395449783,0.002841689670376956,0.00022752453083197755
bf16,pr4951,4,communication_other,0.002591493,0.0028937010000000003,0.0003022080000000004,-11.661540278133131,0.8955635015504365,0.051272937303030654,0.06302888337671288,0.011755946073682223
bf16,pr4951,4,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,4,idle,0.6577339980000001,0.662292092,0.004558093999999957,-0.6929996037698949,0.9931176982859098,13.013330169722893,14.42565456071211,1.412324390989216
bf16,pr4951,4,layout_copy,0.122253209,0.19618445,0.07393124100000001,-60.473865352687795,0.623154429415787,2.4187914534792503,4.273173634516682,1.8543821810374315
bf16,pr4951,4,linear_gemm,2.546060735,2.5106979999999997,-0.035362735000000534,1.3889195380879404,1.014084822228719,50.37405558701611,54.68653860096335,4.312483013947244
bf16,pr4951,4,memory_ops,0.008816718,0.008794929,-2.178899999999949e-05,0.24713277661823074,1.0024774503580416,0.1744396103838605,0.19156594072693411,0.01712633034307362
bf16,pr4951,4,other,0.12770826200000002,0.128327363,0.000619100999999983,-0.4847775627860207,0.9951756119230785,2.526720199747795,2.795150707197495,0.2684305074497
bf16,pr4951,4,pointwise,0.075616747,0.07561185899999999,-4.888000000008441e-06,0.006464176513709674,1.000064645943965,1.4960845844423007,1.6469327835901004,0.15084819914779968
bf16,pr4951,4,rdma_barrier,0.32775669900000004,0.2933181,-0.034438599000000014,10.507366929516216,1.1174104121089017,6.484697692980568,6.388881338182142,-0.09581635479842543
bf16,pr4951,4,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,4,sage_quantization,0.0,0.052073007,0.052073007,,0.0,0.0,1.1342234340305901,1.1342234340305901
bf16,pr4951,4,vsa,1.185639626,0.660747374,-0.5248922519999999,44.27080880982632,1.7943917337460351,23.457993599784647,14.392008427033506,-9.065985172751141
bf16,pr4951,5,attention_other,0.000129056,0.00012784,-1.21600000000001e-06,0.942226630300036,1.009511889862328,0.002553385325208258,0.0027845352546372183,0.00023114992942896038
bf16,pr4951,5,communication_other,0.0038572510000000003,0.0044551059999999995,0.0005978549999999991,-15.49950988411175,0.8658045397797496,0.0763160806087658,0.09703848341791145,0.020722402809145654
bf16,pr4951,5,concurrent_mixed,0.0,0.0,0.0,,,0.0,0.0,0.0
bf16,pr4951,5,idle,0.660178784,0.6619096170000001,0.0017308330000000982,-0.2621764046268016,0.99738509162649,13.061700494974525,14.417323716520015,1.355623221545489
bf16,pr4951,5,layout_copy,0.123594881,0.196973758,0.073378877,-59.37048234222579,0.6274687666770312,2.4453365625485133,4.290365874447589,1.8450293118990762
bf16,pr4951,5,linear_gemm,2.457860259,2.427940846,-0.029919413000000006,1.217295120438333,1.0123229579704514,48.629000718627324,52.88397122857254,4.254970509945217
bf16,pr4951,5,memory_ops,0.008764295,0.00875741,-6.884999999999877e-06,0.07855737398159146,1.0007861913510958,0.17340241630606953,0.1907487240637713,0.017346307757701768
bf16,pr4951,5,other,0.126891702,0.12809119200000002,0.0011994900000000253,-0.9452863986330939,0.9906356558849103,2.5105644819109485,2.7900065701854255,0.27944208827447703
bf16,pr4951,5,pointwise,0.07546211800000001,0.07548358899999999,2.1470999999981255e-05,-0.02845268668443257,0.9997155540656661,1.4930252348618733,1.6441388823298353,0.15111364746796196
