reference,candidate,physical_gpu,phase,reference_s,candidate_s,delta_s,latency_reduction_percent,speedup,reference_share_percent,candidate_share_percent,share_delta_pp
fp8-base,fp8-overlap,2,memory_ops,0.009073703,0.012469234999999999,0.003395531999999998,-37.42167888898278,0.7276872237952049,0.26218267779456805,0.37438820178817694,0.11220552399360889
fp8-base,fp8-overlap,2,other,0.19805450500000002,0.188681657,-0.009372848000000017,4.732458875398981,1.04967545944331,5.722741913657265,5.665157988813555,-0.05758392484370933
fp8-base,fp8-overlap,2,pointwise,0.076734422,0.078716539,0.0019821170000000055,-2.583087157416797,0.9748195611090065,2.217224460507294,2.363460427780766,0.14623596727347188
fp8-base,fp8-overlap,2,rdma_barrier,0.28882413300000004,0.284375414,-0.004448719000000045,1.5402864552180762,1.0156438242583097,8.34551060373416,8.538358598601146,0.19284799486698567
fp8-base,fp8-overlap,2,rdma_other,0.0,0.0,0.0,,,0.0,0.0,0.0
fp8-base,fp8-overlap,2,sage_quantization,0.052196761,0.052253773,5.7012000000002117e-05,-0.10922516820537354,0.9989089400300337,1.5082140743622614,1.5689171075946193,0.06070303323235793
fp8-base,fp8-overlap,2,vsa,0.6593353439999999,0.659124987,-0.00021035699999993884,0.03190440220052215,1.0003191458435787,19.05135158760681,19.790197124088646,0.7388455364818363
fp8-base,fp8-overlap,3,attention_other,0.000134368,0.00013503999999999998,6.719999999999827e-07,-0.500119075970451,0.9950236966824646,0.0038825341814582776,0.004054569728574,0.00017203554711572215
fp8-base,fp8-overlap,3,communication_other,0.002571679,0.00231427,-0.0002574089999999997,10.00937519807098,1.1112268663552651,0.07430810625475144,0.0694858492724152,-0.004822256982336237
fp8-base,fp8-overlap,3,concurrent_mixed,0.0,0.026316461,0.026316461,,0.0,0.0,0.7901505193557334,0.7901505193557334
fp8-base,fp8-overlap,3,idle,0.660669105,0.5423474340000001,-0.1183216709999999,17.909369471726688,1.218165816932767,19.089890322070342,16.283956518558835,-2.8059338035115076
fp8-base,fp8-overlap,3,layout_copy,0.19994011699999997,0.177234619,-0.022705497999999963,11.356149201413125,1.1281098361488844,5.777226262929174,5.3214612044782745,-0.45576505845089965
fp8-base,fp8-overlap,3,linear_gemm,1.3387642679999998,1.3378257329999999,-0.0009385349999999626,0.07010457497510503,1.0007015375596755,38.683302805913385,40.16815550302964,1.4848526971162528
